CLIENT_ID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit
716486508,45,F,3,High School,Married,$40K - $60K,Blue,37,3399
771674958,45,M,2,High School,Married,$40K - $60K,Blue,33,11529
787909158,40,F,3,Graduate,Divorced,Less than $40K,Blue,31,8694
717140733,52,F,1,Graduate,Single,Less than $40K,Blue,36,6616
799468083,51,M,2,Graduate,Married,$40K - $60K,Blue,45,11467
718993533,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,15821
713870958,56,F,3,Uneducated,Single,Unknown,Platinum,46,34516
709171308,30,M,1,High School,Married,$60K - $80K,Blue,16,15795
798553158,62,F,1,Graduate,Single,Less than $40K,Blue,56,3109
720819858,47,F,4,Post-Graduate,Single,Less than $40K,Blue,27,8837
815078433,42,F,4,Unknown,Married,Less than $40K,Blue,37,6551
710924658,52,F,2,High School,Single,$40K - $60K,Blue,36,2540
709883883,46,F,4,Uneducated,Divorced,Unknown,Blue,34,8110
718650258,54,F,3,Graduate,Single,Unknown,Blue,47,6146
711613308,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2236
718558758,34,M,1,Unknown,Single,$80K - $120K,Blue,22,3711
718504233,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2082
709108533,49,M,4,Graduate,Married,$80K - $120K,Blue,29,9959
713236458,55,M,4,Unknown,Single,$60K - $80K,Blue,48,18980
714352533,47,F,3,Graduate,Married,$40K - $60K,Silver,29,15472
717353433,50,F,2,Unknown,Single,Unknown,Blue,42,21498
813804783,41,F,1,High School,Single,$40K - $60K,Blue,36,2667
771062733,44,F,2,Graduate,Single,Less than $40K,Blue,31,4291
715649358,39,M,2,College,Married,$60K - $80K,Blue,26,3879
713552958,43,M,5,Graduate,Unknown,$60K - $80K,Blue,28,12773
715209333,32,M,0,High School,Single,$60K - $80K,Blue,36,6224
769935783,40,M,3,Unknown,Single,$60K - $80K,Blue,34,9594
815613033,49,M,2,Unknown,Married,Less than $40K,Silver,44,12518
718732833,56,F,1,College,Single,Less than $40K,Blue,48,2783
816328308,60,F,0,Graduate,Married,Less than $40K,Blue,55,3773
711814608,41,F,5,High School,Married,$40K - $60K,Silver,36,19281
803216433,43,F,5,Graduate,Married,Less than $40K,Silver,33,14806
710694033,32,M,0,Graduate,Divorced,$40K - $60K,Blue,36,7473
709257708,47,F,2,High School,Single,Less than $40K,Blue,41,3108
720174033,46,M,3,Graduate,Divorced,$80K - $120K,Blue,33,34516
820666083,41,M,2,Graduate,Single,$120K +,Blue,37,27742
712044558,51,F,1,Uneducated,Single,Less than $40K,Silver,41,14563
713131158,58,M,2,Uneducated,Single,$80K - $120K,Blue,46,10286
803335008,48,F,2,Graduate,Divorced,Unknown,Blue,43,7791
795869583,53,F,3,Uneducated,Married,Less than $40K,Blue,47,3733
789535233,52,M,1,Graduate,Single,$80K - $120K,Silver,44,34516
716441058,45,F,4,High School,Single,Less than $40K,Silver,36,14416
718113633,41,M,3,Uneducated,Married,$120K +,Blue,36,34516
708908883,37,F,2,Graduate,Divorced,Less than $40K,Silver,32,12033
712152408,44,M,4,High School,Single,$60K - $80K,Gold,29,34516
708229308,49,F,2,Unknown,Married,Less than $40K,Blue,41,3243
715351983,32,F,2,Unknown,Married,Less than $40K,Blue,20,9761
798451908,36,F,2,Graduate,Married,Less than $40K,Blue,30,5723
794962983,47,F,3,Graduate,Divorced,Less than $40K,Blue,41,9947
721000833,49,M,0,Uneducated,Married,$60K - $80K,Blue,38,3599
720086358,58,M,2,Doctorate,Married,$120K +,Blue,48,12648
710064033,45,M,3,Uneducated,Married,$40K - $60K,Blue,28,4572
780588258,53,F,5,Unknown,Married,Less than $40K,Blue,42,4021
710833908,45,M,5,High School,Married,$80K - $120K,Blue,25,25601
714449283,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,25428
772339383,54,M,3,Post-Graduate,Single,$40K - $60K,Blue,44,4216
721382208,38,F,2,High School,Married,$40K - $60K,Blue,27,3140
779349783,46,M,3,Doctorate,Married,$60K - $80K,Blue,31,21161
789450408,41,F,2,Uneducated,Married,Unknown,Blue,32,5877
709210833,48,F,2,Doctorate,Married,$40K - $60K,Blue,36,9074
821752908,53,M,2,High School,Single,$60K - $80K,Blue,49,4142
789878283,39,M,3,Graduate,Married,$40K - $60K,Blue,29,3152
709319658,48,F,4,Graduate,Single,Less than $40K,Platinum,37,15987
719222133,41,M,3,Graduate,Single,$40K - $60K,Blue,36,8919
715551783,54,F,2,Uneducated,Married,Unknown,Blue,42,24927
712718958,49,M,2,High School,Divorced,$40K - $60K,Blue,36,3308
709764483,61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,6157
783361533,41,M,3,Unknown,Married,$60K - $80K,Silver,35,33889
717942033,52,M,2,Uneducated,Unknown,$120K +,Blue,42,33552
817908783,44,M,3,Unknown,Single,$120K +,Silver,39,34516
713708358,33,F,3,Unknown,Single,$40K - $60K,Silver,36,19594
713705358,37,M,2,Graduate,Single,$60K - $80K,Blue,28,7349
789551883,52,F,3,Graduate,Single,$40K - $60K,Blue,45,14803
812247033,51,F,3,Uneducated,Married,Less than $40K,Blue,46,3536
717580458,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,19333
780551733,54,F,1,High School,Married,Less than $40K,Silver,44,11605
719722308,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,3329
718328283,40,F,4,High School,Single,Less than $40K,Blue,36,3961
826061508,49,F,4,Uneducated,Unknown,Less than $40K,Blue,45,5975
715610733,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,3735
710161083,62,F,0,Uneducated,Single,Less than $40K,Blue,36,5780
712464933,44,M,2,Graduate,Married,$80K - $120K,Blue,36,19141
768181608,43,F,3,Graduate,Unknown,Less than $40K,Blue,37,3461
713869083,56,M,2,High School,Married,$80K - $120K,Blue,43,29394
711465333,35,M,4,High School,Single,$80K - $120K,Blue,26,24250
719924433,40,F,4,Graduate,Married,$40K - $60K,Silver,32,16191
719248158,52,M,2,High School,Divorced,$60K - $80K,Blue,42,7261
719944458,29,M,0,High School,Single,$40K - $60K,Blue,36,4023
715799808,52,M,0,High School,Single,$60K - $80K,Blue,39,3764
721264533,49,F,3,Unknown,Married,Less than $40K,Blue,36,3767
711838008,37,M,3,Graduate,Married,$60K - $80K,Blue,28,6407
711826983,47,F,3,Unknown,Married,$40K - $60K,Blue,36,5822
719413383,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,33711
712990458,44,F,3,Graduate,Married,Unknown,Silver,34,31699
789594108,47,M,5,College,Single,$80K - $120K,Blue,41,3429
718764708,45,M,3,Graduate,Unknown,$120K +,Blue,36,8858
820271208,46,M,2,Graduate,Divorced,$60K - $80K,Blue,41,7064
708369633,34,F,3,Graduate,Married,Less than $40K,Gold,36,15487
712055433,39,F,4,High School,Married,Less than $40K,Blue,36,3600
721114458,46,M,4,College,Single,$120K +,Blue,36,34516
714959358,50,M,3,High School,Married,$80K - $120K,Silver,36,34516
708396033,45,F,2,Uneducated,Married,Less than $40K,Blue,27,2490
719593608,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,33870
715830558,50,M,2,Uneducated,Unknown,$120K +,Blue,38,34516
716406483,30,M,0,Unknown,Single,$60K - $80K,Blue,20,23760
714941358,53,F,4,Graduate,Married,Less than $40K,Blue,36,4005
716088783,60,M,0,College,Married,$80K - $120K,Blue,50,29239
718458858,41,M,4,Graduate,Single,$80K - $120K,Silver,29,34516
715754133,42,F,3,Graduate,Single,Less than $40K,Blue,32,3391
715630983,31,F,0,Graduate,Single,Less than $40K,Blue,21,4598
712768983,51,M,4,Graduate,Single,$80K - $120K,Silver,42,34516
716881683,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,3435
711108408,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,17540
717565233,51,M,3,Doctorate,Single,$80K - $120K,Blue,38,31346
789539058,28,M,0,Uneducated,Single,Less than $40K,Blue,20,4342
768643158,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,3842
721530633,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3785
721188033,48,M,5,College,Married,Less than $40K,Blue,39,6797
810261633,44,M,4,Graduate,Single,$60K - $80K,Blue,39,9682
717529233,40,F,3,Graduate,Single,Less than $40K,Blue,30,3319
719365233,34,M,4,Unknown,Single,Less than $40K,Blue,23,7664
720943308,47,M,3,Graduate,Single,$60K - $80K,Silver,36,30498
714425283,50,F,2,High School,Married,Unknown,Blue,40,19962
711794358,61,M,0,College,Single,$80K - $120K,Blue,50,21398
719683158,56,F,2,Unknown,Married,Less than $40K,Blue,48,4746
709406733,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,20434
708572658,49,M,5,Graduate,Married,$60K - $80K,Silver,38,29531
714001008,56,M,1,Uneducated,Divorced,$120K +,Blue,36,3730
712833633,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,10688
716260833,56,F,5,Unknown,Single,Less than $40K,Blue,36,4668
708863733,35,M,3,Unknown,Single,$40K - $60K,Gold,19,22725
717076458,40,M,3,Unknown,Single,$40K - $60K,Blue,36,8155
712412958,41,F,3,Doctorate,Married,$40K - $60K,Silver,33,18266
720535008,46,M,4,Uneducated,Single,$80K - $120K,Blue,36,10492
711578658,56,F,2,High School,Married,$40K - $60K,Blue,49,6380
709373883,37,F,5,Unknown,Married,$40K - $60K,Silver,36,19055
780730008,51,M,2,College,Single,$120K +,Blue,36,3477
824816358,36,F,1,Uneducated,Single,Less than $40K,Blue,32,3277
716106108,49,M,4,Post-Graduate,Married,$120K +,Silver,41,34516
709807383,35,F,2,Unknown,Married,Less than $40K,Blue,22,3616
716430933,46,F,4,Unknown,Single,Less than $40K,Blue,36,3973
789866133,45,F,3,Graduate,Unknown,$40K - $60K,Blue,35,4318
718634058,48,F,2,High School,Unknown,Unknown,Blue,31,7660
715129983,46,F,3,Graduate,Divorced,Unknown,Blue,36,3515
717177783,36,F,0,Unknown,Married,Less than $40K,Silver,19,13313
719694408,30,F,1,College,Single,Less than $40K,Blue,36,4541
806992533,49,F,1,Graduate,Married,Less than $40K,Blue,44,8284
718045008,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,3768
711010683,35,M,3,High School,Married,$40K - $60K,Blue,27,14382
714759708,54,F,1,High School,Single,Unknown,Blue,36,10798
718801158,49,M,3,Graduate,Single,$40K - $60K,Gold,36,23981
712256358,40,M,3,Graduate,Married,$60K - $80K,Blue,23,22729
779803008,41,F,2,High School,Single,Unknown,Blue,30,27670
710968008,37,F,4,Uneducated,Married,Less than $40K,Blue,26,3423
771584658,46,F,4,Unknown,Single,Unknown,Silver,34,33874
718102758,61,F,0,High School,Married,Less than $40K,Blue,36,3175
811076883,45,M,3,Graduate,Married,$40K - $60K,Blue,40,7979
770970558,41,M,2,Unknown,Single,$80K - $120K,Blue,28,13679
758863383,47,F,2,Uneducated,Unknown,Less than $40K,Silver,36,14767
716863458,44,M,2,Uneducated,Single,$80K - $120K,Silver,36,34516
766821033,61,M,0,Unknown,Single,$120K +,Blue,46,4650
814590483,45,F,2,Graduate,Married,$40K - $60K,Blue,40,3592
773283108,31,M,0,High School,Married,$60K - $80K,Silver,24,32535
721006458,42,M,2,Unknown,Single,$120K +,Blue,35,3214
714615258,32,M,1,High School,Single,$40K - $60K,Blue,36,4819
788687133,42,M,2,Graduate,Married,$80K - $120K,Blue,31,16433
820108008,49,M,4,Unknown,Married,$80K - $120K,Blue,44,12174
717781608,52,F,3,Graduate,Married,Less than $40K,Blue,40,9230
720136458,39,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6867
716247708,51,M,4,College,Single,$120K +,Gold,33,34516
714968208,52,M,2,High School,Married,$80K - $120K,Blue,36,18046
719913783,40,M,3,Graduate,Single,$40K - $60K,Blue,27,7680
720621408,38,F,2,Uneducated,Married,Less than $40K,Blue,36,7825
721169883,41,M,5,College,Married,$60K - $80K,Blue,31,5002
719324658,27,M,0,College,Unknown,$80K - $120K,Silver,19,34516
714577233,50,F,3,Graduate,Married,$40K - $60K,Blue,41,4755
712367658,58,M,1,Uneducated,Single,$80K - $120K,Blue,40,22104
803655333,53,M,2,Post-Graduate,Single,$60K - $80K,Silver,47,29038
710455608,40,M,3,High School,Single,$80K - $120K,Blue,36,4620
711328458,58,M,1,High School,Married,$80K - $120K,Blue,50,34516
708123033,41,F,3,Graduate,Single,Less than $40K,Silver,30,11463
713514633,59,M,2,Graduate,Single,$60K - $80K,Blue,50,6224
710745633,53,M,1,Unknown,Married,$120K +,Blue,36,19252
710374008,53,M,1,Graduate,Single,$80K - $120K,Blue,47,34516
772166058,31,M,1,Unknown,Single,$40K - $60K,Blue,20,3232
715017858,44,M,2,Uneducated,Married,$120K +,Platinum,36,34516
717571683,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,23981
743420208,47,F,2,College,Single,Less than $40K,Blue,40,4822
716201883,46,M,2,Graduate,Unknown,$120K +,Silver,39,34516
714593883,53,F,2,Graduate,Married,Less than $40K,Silver,45,12100
711003483,40,M,3,Unknown,Divorced,$60K - $80K,Blue,24,20466
819628158,42,M,3,Graduate,Single,$60K - $80K,Blue,37,17887
712021233,33,M,3,Graduate,Married,$60K - $80K,Blue,15,23399
708573933,45,F,2,Unknown,Single,Less than $40K,Silver,36,13026
710758683,61,F,1,Graduate,Unknown,$40K - $60K,Silver,48,15698
718288833,31,M,1,Unknown,Married,$40K - $60K,Blue,36,5590
708873183,47,M,2,Post-Graduate,Single,$60K - $80K,Blue,39,17575
766224933,46,M,2,Graduate,Married,$80K - $120K,Blue,39,29528
771626283,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,34516
720372483,60,F,0,High School,Married,Less than $40K,Blue,36,4147
712916958,55,F,2,Graduate,Married,Unknown,Blue,36,12494
716124408,32,M,2,Graduate,Single,$120K +,Gold,22,34516
714128283,49,F,1,Unknown,Married,Less than $40K,Silver,40,13411
708163758,41,M,3,Unknown,Married,$120K +,Blue,33,34516
716979183,45,M,2,College,Married,$60K - $80K,Blue,34,17646
716480358,45,M,3,Uneducated,Single,$60K - $80K,Blue,36,11121
800758233,30,M,0,College,Single,$60K - $80K,Blue,24,4109
720413658,44,M,2,High School,Married,$120K +,Blue,31,6176
715832058,40,F,5,Graduate,Unknown,Less than $40K,Blue,36,4512
716323683,31,M,0,Graduate,Married,$80K - $120K,Blue,36,32791
819616383,40,F,3,Uneducated,Divorced,Less than $40K,Blue,35,4772
771069033,56,M,1,Unknown,Unknown,$60K - $80K,Blue,43,10602
821241708,47,M,4,Unknown,Unknown,$80K - $120K,Blue,42,7953
716987358,29,M,0,Post-Graduate,Divorced,$60K - $80K,Blue,15,8022
710300733,38,M,3,High School,Single,$120K +,Blue,27,34516
712497783,56,F,2,Unknown,Married,Less than $40K,Blue,48,9092
709259958,53,F,1,Graduate,Single,Less than $40K,Blue,44,5541
716296833,56,M,0,Doctorate,Single,$80K - $120K,Blue,47,7204
715728108,27,F,0,Graduate,Unknown,Less than $40K,Blue,36,4548
771507258,38,F,2,Graduate,Single,Less than $40K,Blue,26,3860
713758758,48,M,2,High School,Married,Less than $40K,Silver,36,14581
779809908,44,F,3,High School,Single,Less than $40K,Blue,34,3084
816310158,49,M,4,Uneducated,Unknown,$60K - $80K,Blue,44,12375
780349833,36,M,2,College,Married,$40K - $60K,Gold,23,23981
818235408,30,M,0,College,Married,$60K - $80K,Blue,25,19534
709213458,42,M,3,High School,Married,$80K - $120K,Blue,36,22993
719634408,51,M,2,Unknown,Single,$120K +,Silver,31,34516
709934808,59,M,1,Unknown,Single,$40K - $60K,Silver,51,15164
712238958,45,M,4,Graduate,Married,Less than $40K,Blue,36,7231
711813258,56,M,2,College,Single,$60K - $80K,Gold,43,34516
789983133,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,34516
792139308,48,F,3,Graduate,Single,$40K - $60K,Blue,42,9215
718123608,32,M,2,Graduate,Married,$80K - $120K,Blue,36,25438
715369008,46,F,3,High School,Single,Less than $40K,Blue,36,3759
717556758,52,F,2,High School,Single,Less than $40K,Blue,36,3029
718252533,30,F,0,Graduate,Divorced,Less than $40K,Blue,18,4203
716340783,48,M,4,High School,Married,$80K - $120K,Blue,36,21526
717898758,55,F,2,Graduate,Married,Less than $40K,Silver,45,12207
825743583,39,F,2,Graduate,Single,Unknown,Silver,35,32089
717711108,43,F,3,Unknown,Married,Less than $40K,Blue,27,3541
789791808,43,M,4,High School,Married,$40K - $60K,Blue,32,7139
807971658,47,F,3,Unknown,Married,Less than $40K,Blue,42,3669
770220558,57,M,3,Unknown,Single,$60K - $80K,Blue,51,5859
818239983,53,M,2,Unknown,Divorced,$80K - $120K,Blue,48,15594
712544358,48,M,3,Graduate,Married,$120K +,Gold,36,34516
720306408,50,F,2,High School,Single,Less than $40K,Blue,41,6704
721488858,53,M,3,Uneducated,Married,$60K - $80K,Silver,38,32417
710771433,48,M,1,Graduate,Single,$80K - $120K,Blue,36,2754
708662583,41,M,3,Unknown,Married,$60K - $80K,Silver,29,27945
717663033,51,M,2,Uneducated,Single,$120K +,Blue,35,34516
721524858,51,F,2,Unknown,Married,Less than $40K,Blue,37,7098
788778033,39,F,2,College,Single,Less than $40K,Silver,20,12338
708649683,51,M,2,High School,Single,$60K - $80K,Blue,42,16703
708770883,43,M,2,Uneducated,Married,$80K - $120K,Blue,24,16667
708152358,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,18512
719210133,47,M,3,Uneducated,Single,$60K - $80K,Blue,35,14131
714690633,51,F,3,Graduate,Single,Less than $40K,Blue,36,3276
719719158,38,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,34516
712690458,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3629
718758783,44,F,4,Unknown,Single,Less than $40K,Silver,36,13067
716947083,32,M,3,High School,Single,$40K - $60K,Blue,36,3845
709075533,41,M,5,Uneducated,Single,$80K - $120K,Blue,32,12094
712952283,50,M,3,Graduate,Married,$120K +,Blue,35,34516
718799958,60,F,1,Graduate,Married,Unknown,Blue,52,13312
718663983,38,F,1,Doctorate,Single,Less than $40K,Blue,36,3466
789550458,59,M,0,High School,Single,$40K - $60K,Silver,52,15223
708226833,53,M,1,High School,Married,$120K +,Gold,44,34516
714361083,40,F,2,College,Single,Less than $40K,Blue,36,5989
714608583,45,M,5,High School,Divorced,$120K +,Blue,36,5287
710775483,53,M,1,High School,Unknown,$40K - $60K,Blue,43,9060
709410033,56,M,2,High School,Unknown,$80K - $120K,Blue,36,4731
717173358,60,F,0,Graduate,Single,$40K - $60K,Blue,47,9502
719773158,42,M,3,Graduate,Married,$80K - $120K,Blue,36,29738
771292233,48,F,1,Unknown,Single,Less than $40K,Blue,36,3918
756371058,58,F,1,Unknown,Married,Less than $40K,Blue,40,3944
709476033,55,M,2,Uneducated,Married,$120K +,Blue,48,6577
770560683,51,M,1,Graduate,Married,$120K +,Gold,37,34516
788766933,46,M,2,Post-Graduate,Married,$80K - $120K,Blue,26,34516
713550483,45,M,4,Graduate,Unknown,$60K - $80K,Blue,33,8670
709928358,40,M,3,Graduate,Single,$80K - $120K,Blue,20,32554
713895633,56,F,1,High School,Unknown,$40K - $60K,Blue,36,8331
720471108,34,F,4,High School,Single,Unknown,Silver,26,32056
718192608,48,M,3,Uneducated,Married,$60K - $80K,Blue,36,15524
805485933,45,F,3,Graduate,Married,Less than $40K,Blue,40,4010
712517808,42,M,5,High School,Married,$60K - $80K,Blue,36,3275
780604083,49,M,1,Unknown,Single,$60K - $80K,Blue,37,18349
715311183,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,24,3388
712265508,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,4015
715051608,34,M,2,High School,Single,$60K - $80K,Blue,36,9719
757786608,33,M,2,Post-Graduate,Single,$80K - $120K,Blue,24,4178
714303483,40,M,2,College,Married,$40K - $60K,Gold,31,3735
718728108,43,M,4,Uneducated,Married,$60K - $80K,Silver,30,29856
710019933,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,11522
812453283,42,M,3,Graduate,Married,$40K - $60K,Blue,37,3161
717439983,48,M,2,Graduate,Married,$80K - $120K,Blue,28,14774
714391683,39,M,4,Unknown,Married,$60K - $80K,Gold,36,34516
827901183,51,F,2,Graduate,Married,Less than $40K,Blue,47,5118
708841233,41,M,2,College,Married,$80K - $120K,Blue,33,14682
710663508,42,M,4,Uneducated,Married,$40K - $60K,Blue,33,3108
716439258,32,M,3,Graduate,Married,$60K - $80K,Blue,36,3223
719610708,43,M,1,Graduate,Married,$120K +,Blue,34,28612
715026258,50,M,1,Graduate,Married,$60K - $80K,Silver,37,6224
711706458,44,M,4,Doctorate,Married,$80K - $120K,Blue,27,24134
712180308,36,M,4,High School,Single,$120K +,Blue,36,27929
802622733,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,3657
778832883,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28,8257
788671608,45,F,4,College,Single,$40K - $60K,Gold,30,23051
718023708,53,F,2,Uneducated,Single,$40K - $60K,Blue,42,14839
718692258,43,M,3,Unknown,Married,$60K - $80K,Blue,34,3755
718357458,48,M,5,Unknown,Single,$60K - $80K,Blue,36,3862
714003483,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36,7539
713632983,43,M,4,High School,Married,$80K - $120K,Blue,35,10588
711008508,59,M,2,Graduate,Single,$40K - $60K,Blue,50,11808
815230458,31,M,1,High School,Divorced,$40K - $60K,Silver,26,15504
719612583,52,F,4,Uneducated,Divorced,Unknown,Blue,42,12091
709514433,41,M,3,High School,Married,$80K - $120K,Blue,33,13818
815826708,53,F,2,Unknown,Married,$40K - $60K,Blue,48,4442
815520333,55,M,3,High School,Married,$60K - $80K,Blue,50,5282
718661958,41,M,3,College,Married,$80K - $120K,Blue,28,34516
788980983,55,M,1,High School,Single,$80K - $120K,Blue,42,34516
721171008,31,F,1,Unknown,Married,Less than $40K,Silver,36,10353
714682233,48,M,3,Graduate,Married,$80K - $120K,Blue,43,9959
720736608,42,M,2,Graduate,Married,$60K - $80K,Blue,36,6280
718333983,57,M,4,Unknown,Divorced,$120K +,Blue,36,13694
772207683,34,M,2,Graduate,Single,Less than $40K,Blue,23,8940
714794133,54,M,2,Uneducated,Married,$60K - $80K,Blue,45,6546
756639708,46,F,2,Unknown,Married,Unknown,Silver,39,32587
713686008,38,M,2,Graduate,Single,$60K - $80K,Blue,25,11474
713475633,40,M,5,Unknown,Single,$120K +,Silver,31,34516
717518733,56,F,2,High School,Married,Less than $40K,Blue,46,9463
712532058,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,12552
789666333,39,M,2,Graduate,Single,$60K - $80K,Blue,24,21679
711422358,42,M,5,Post-Graduate,Unknown,$40K - $60K,Blue,36,10531
708510858,60,F,1,Uneducated,Single,Less than $40K,Blue,47,4905
767023308,35,M,3,College,Unknown,$80K - $120K,Silver,29,34516
789289383,42,M,3,Graduate,Single,$80K - $120K,Silver,31,34516
708805908,30,M,2,Graduate,Married,Less than $40K,Silver,18,10017
710155158,37,M,2,Uneducated,Unknown,$80K - $120K,Blue,18,31832
713330133,37,F,1,Graduate,Married,Less than $40K,Blue,19,5843
714403983,43,M,2,Graduate,Single,$80K - $120K,Blue,36,34427
720353808,34,M,3,High School,Unknown,$80K - $120K,Silver,21,34516
710362233,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40,34516
771484908,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,34516
717047583,47,F,3,Doctorate,Married,Less than $40K,Blue,35,4779
715694433,51,M,1,Unknown,Single,$60K - $80K,Blue,22,4248
793456983,43,M,0,Post-Graduate,Single,$40K - $60K,Blue,37,7872
715742658,41,F,3,Graduate,Unknown,Less than $40K,Blue,13,6077
715518783,48,F,3,Graduate,Single,Less than $40K,Blue,36,3882
779514558,41,F,2,High School,Married,Less than $40K,Blue,24,7207
720017958,48,F,4,Unknown,Single,$40K - $60K,Blue,36,6121
712895733,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,34516
719039283,32,M,1,Uneducated,Married,$40K - $60K,Blue,36,3535
719629308,55,F,2,Unknown,Single,Unknown,Silver,37,34516
754443033,50,M,1,Graduate,Single,$80K - $120K,Silver,43,34516
716159958,49,M,2,Unknown,Married,$60K - $80K,Blue,36,6224
712195383,37,F,0,Doctorate,Single,Less than $40K,Blue,36,9178
822885033,31,M,1,High School,Married,$60K - $80K,Blue,24,4328
716543433,52,M,2,College,Married,$80K - $120K,Blue,36,9959
717403158,60,F,0,Uneducated,Single,Less than $40K,Blue,47,9634
826065258,35,F,2,Unknown,Divorced,Unknown,Blue,31,19033
709397508,48,M,1,Uneducated,Married,$60K - $80K,Blue,39,8624
720748608,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,3575
709823733,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,5508
713542908,31,M,2,Graduate,Single,Less than $40K,Blue,19,5871
720512433,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,15219
713671158,46,M,2,Uneducated,Single,$120K +,Blue,32,34516
802449933,29,M,1,Uneducated,Married,$40K - $60K,Blue,23,8147
716723658,37,F,2,Post-Graduate,Single,Less than $40K,Blue,28,3525
710451708,32,M,1,Graduate,Married,$40K - $60K,Blue,24,9711
809540733,52,M,2,High School,Married,$80K - $120K,Blue,47,11358
716372358,58,F,3,Graduate,Married,Less than $40K,Blue,47,6765
710162133,41,M,4,Graduate,Married,$80K - $120K,Blue,36,4725
710878308,50,F,4,Graduate,Single,Less than $40K,Blue,37,3699
710262408,29,M,1,Graduate,Married,$80K - $120K,Silver,36,34516
713975433,32,F,0,High School,Divorced,Less than $40K,Blue,25,8851
771244383,52,F,1,College,Unknown,Less than $40K,Blue,39,8506
710405808,48,M,2,Graduate,Divorced,Less than $40K,Blue,36,3442
715542783,33,F,2,Graduate,Married,Less than $40K,Blue,24,3731
815840283,51,F,2,Unknown,Married,Less than $40K,Blue,46,7744
788908308,46,M,2,High School,Single,$40K - $60K,Blue,32,5972
789394833,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37,21714
712609533,32,M,1,Uneducated,Single,$80K - $120K,Blue,15,3371
710237283,50,F,2,Graduate,Married,Less than $40K,Blue,38,9546
770766633,28,F,1,Post-Graduate,Single,Less than $40K,Blue,14,3848
823837158,44,M,3,Graduate,Single,$40K - $60K,Blue,40,9199
712123008,43,M,2,High School,Married,$60K - $80K,Blue,31,13381
711727083,50,F,1,Graduate,Single,$40K - $60K,Blue,36,2833
720033033,53,F,2,Post-Graduate,Single,Unknown,Blue,41,15101
787723758,58,F,3,Unknown,Married,Less than $40K,Blue,48,3603
770926158,51,F,0,Doctorate,Single,Less than $40K,Blue,38,4132
711360783,39,F,0,College,Single,Less than $40K,Blue,36,4366
708285108,42,M,4,Graduate,Single,$40K - $60K,Blue,36,6128
713390433,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,34516
718096608,44,F,4,High School,Single,Less than $40K,Blue,30,6882
719094333,46,M,4,Uneducated,Married,$80K - $120K,Blue,33,13490
813764283,39,M,3,High School,Married,$80K - $120K,Blue,34,17978
713398158,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30,3821
711227883,41,F,2,Graduate,Single,Less than $40K,Blue,21,3624
810040908,42,F,3,High School,Single,Less than $40K,Blue,37,3787
772640808,38,F,1,College,Single,Less than $40K,Blue,28,4623
784907658,36,M,2,High School,Married,$80K - $120K,Blue,30,4343
794692158,43,F,3,High School,Unknown,$40K - $60K,Silver,25,17328
718383183,51,F,3,High School,Married,Less than $40K,Blue,39,3803
721156758,52,M,3,Graduate,Married,$60K - $80K,Blue,44,23889
811793433,50,F,3,Graduate,Divorced,Unknown,Silver,45,34516
